,well_code,date_sampling,quarter,type_analyzing,date_analyzing,laboratory,k,ca2,fe3,fe2,al3,cl,so4,hco3,co3,no2,hardness_general,no3,hardness_temporal,ph,co2_free,co2_infiltrate,sio2,color,smell,tatse,is_drinkable,wqi,wqc
553,54,27204480.0,1,0,27204480.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
554,54,27459360.0,0,0,27462240.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,0,98.95586529892097,0
555,55,24351840.0,0,0,24361920.0,0,1,1,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,3,0,56.253332643095156,3
556,55,24526080.0,1,0,24534720.0,0,0,1,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,3,0,55.534231609294174,3
557,55,24863040.0,0,0,24873120.0,0,0,0,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,3,0,55.454678489211965,3
558,55,25079040.0,1,0,25084800.0,0,0,0,1,1,0.0,0,1,0,1,0,0,1,1,1,1,1,1,6,1,3,0,47.101600880579795,1
559,55,25362720.0,0,0,25369920.0,0,0,0,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,3,0,55.454678489211965,3
560,55,25578720.0,1,0,25587360.0,0,0,0,1,1,0.0,0,1,0,0,1,0,1,1,1,1,1,1,6,1,5,0,14.508219623368133,4
561,55,25892640.0,0,0,25899840.0,1,0,1,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,55.534231609294174,3
562,55,26143200.0,1,0,26147520.0,1,0,1,1,1,0.0,0,1,0,0,1,0,1,1,0,1,1,1,6,1,1,0,7.626874736256897,4
563,55,26468640.0,0,0,26471520.0,1,0,1,1,1,0.0,1,1,0,1,0,0,1,1,1,1,1,1,6,0,0,0,89.03319700247921,2
564,55,26652960.0,1,0,26655840.0,1,0,1,1,1,0.0,1,1,0,1,0,1,1,1,1,1,1,1,6,1,1,0,89.86850476334244,2
565,55,26956800.0,0,0,26959680.0,1,1,0,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,1,0,56.20984411017997,3
566,55,27194400.0,1,0,27194400.0,1,0,1,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,55.534231609294174,3
567,55,27457920.0,0,0,27460800.0,1,0,1,1,1,0.0,1,1,0,1,0,0,1,1,1,1,1,1,6,1,1,0,89.03319700247921,2
568,56,24356160.0,0,0,24364800.0,0,0,0,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.4698603823574,3
569,56,24530400.0,1,0,24536160.0,0,0,1,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,3,0,55.534231609294174,3
570,56,24863040.0,0,0,24873120.0,0,0,0,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,5,0,55.454678489211965,3
571,56,25079040.0,1,0,25084800.0,0,0,0,1,1,0.0,0,1,0,1,0,0,1,1,1,1,1,1,6,1,5,0,47.101600880579795,1
572,56,25364160.0,0,0,25372800.0,0,0,0,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,5,0,55.454678489211965,3
573,56,25581600.0,1,0,25588800.0,0,0,0,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,5,0,55.454678489211965,3
574,56,25899840.0,0,0,25860960.0,1,0,0,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,5,0,55.454678489211965,3
575,56,26146080.0,1,0,26151840.0,1,0,0,1,1,0.0,0,1,0,1,0,0,1,1,1,1,1,1,6,1,5,0,47.101600880579795,1
576,56,26467200.0,0,0,26470080.0,1,0,1,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,0,4,0,55.534231609294174,3
577,56,26657280.0,1,0,26655840.0,1,0,1,1,1,0.0,0,1,0,1,0,0,1,1,1,1,1,1,6,1,5,0,47.181154000662026,1
578,56,26958240.0,0,0,26961120.0,1,0,0,1,1,0.0,0,1,0,1,0,0,1,1,1,1,1,1,6,1,5,0,47.101600880579795,1
579,56,27159840.0,1,0,27159840.0,1,0,1,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,5,0,55.534231609294174,3
580,56,27459360.0,0,0,27462240.0,1,0,0,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,5,0,55.454678489211965,3
581,57,24356160.0,0,0,24364800.0,0,0,0,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,5,0,55.454678489211965,3
582,57,24530400.0,1,0,24537600.0,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.549413502439634,3
583,57,24863040.0,0,0,24873120.0,0,0,0,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.4698603823574,3
584,57,25079040.0,1,0,25083360.0,0,0,0,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.4698603823574,3
585,57,25364160.0,0,0,25372800.0,0,0,0,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.4698603823574,3
586,57,25581600.0,1,0,25588800.0,0,0,0,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.4698603823574,3
587,57,25899840.0,0,0,25860960.0,1,0,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.549413502439634,3
588,57,26146080.0,1,0,26151840.0,1,0,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.549413502439634,3
589,57,26467200.0,0,0,26471520.0,1,0,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,0,4,0,55.549413502439634,3
590,57,26657280.0,1,0,26655840.0,1,0,1,1,1,0.0,0,1,1,1,1,0,1,1,0,1,1,1,6,1,5,0,48.588515495246185,1
591,57,26958240.0,0,0,26961120.0,1,0,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.549413502439634,3
592,57,27159840.0,1,0,27159840.0,1,0,0,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.4698603823574,3
593,57,27459360.0,0,0,27462240.0,1,0,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.549413502439634,3
594,58,24356160.0,0,0,24364800.0,0,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.02582252483009,0
595,58,24530400.0,1,0,24537600.0,0,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.02582252483009,0
596,58,24863040.0,0,0,24873120.0,0,1,1,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.10537564491233,0
597,58,25079040.0,1,0,25083360.0,0,1,1,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.10537564491233,0
598,58,25364160.0,0,0,25372800.0,0,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.02582252483009,0
599,58,25581600.0,1,0,25588800.0,0,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,56.2604344816694,3
600,58,25899840.0,0,0,25860960.0,1,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,56.2604344816694,3
601,58,26146080.0,1,0,26151840.0,1,1,0,1,1,0.0,1,1,0,0,0,0,1,1,0,1,1,1,6,1,1,0,0.0,4
602,58,26465760.0,0,0,26470080.0,1,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,56.2604344816694,3
603,58,26657280.0,1,0,26655840.0,1,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,56.2604344816694,3
604,58,26958240.0,0,0,26961120.0,1,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,56.2604344816694,3
605,58,27159840.0,1,0,27159840.0,1,1,1,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,56.33998760175163,3
606,58,27459360.0,0,0,27462240.0,1,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,56.2604344816694,3
607,59,24318720.0,0,0,24325920.0,0,0,0,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,55.454678489211965,3
608,59,24553440.0,1,0,24560640.0,0,0,1,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,97.29961965245488,0
609,59,24861600.0,0,0,24871680.0,0,0,1,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,97.29961965245488,0
610,59,25089120.0,1,0,25094880.0,0,0,0,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,97.22006653237264,0
611,59,25365600.0,0,0,25372800.0,0,0,1,1,1,0.0,0,1,0,1,1,1,1,1,1,1,1,1,5,1,1,0,98.13492741331804,0
612,59,25583040.0,1,0,25590240.0,0,1,0,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,97.93916756617362,0
613,59,25901280.0,0,0,25904160.0,1,0,1,1,1,0.0,0,1,0,1,1,1,1,1,1,1,1,1,6,1,1,0,98.13492741331804,0
614,59,26146080.0,1,0,26151840.0,1,0,1,1,1,0.0,0,1,0,0,0,0,1,1,1,1,1,1,6,1,1,0,48.00008317797889,1
615,59,26467200.0,0,0,26471520.0,1,0,1,1,1,0.0,0,1,0,1,1,1,1,1,1,1,1,1,6,0,0,0,98.13492741331804,0
616,59,26658720.0,1,0,26657280.0,1,0,0,1,1,0.0,0,1,0,0,0,0,1,1,1,1,1,1,6,1,1,0,47.92053005789669,1
617,59,26958240.0,0,0,26961120.0,1,0,1,1,1,0.0,0,1,0,1,1,1,1,1,1,1,1,1,6,1,1,0,98.13492741331804,0
618,59,27194400.0,1,0,27194400.0,1,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.02582252483009,0
619,59,27460800.0,0,0,27462240.0,1,1,1,1,1,0.0,0,1,0,1,1,1,1,1,1,1,1,1,6,1,1,0,98.85402844711905,0
620,60,24318720.0,0,0,24325920.0,0,1,0,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,56.17377952301293,3
621,60,24553440.0,1,0,24560640.0,0,0,0,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,55.454678489211965,3
622,60,24861600.0,0,0,24871680.0,0,0,0,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.4698603823574,3
623,60,25089120.0,1,0,25094880.0,0,0,0,1,1,0.0,0,1,0,0,0,0,1,1,1,1,1,1,6,1,5,0,6.1551420147359845,4
624,60,25365600.0,0,0,25372800.0,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.549413502439634,3
625,60,25583040.0,1,0,25590240.0,0,0,0,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.4698603823574,3
626,60,25901280.0,0,0,25904160.0,1,0,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.549413502439634,3
627,60,26146080.0,1,0,26151840.0,1,0,1,1,1,0.0,0,1,0,1,0,0,1,1,1,1,1,1,6,1,5,0,47.181154000662026,1
628,60,26467200.0,0,0,26471520.0,1,0,1,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,0,0,0,55.534231609294174,3
629,60,26658720.0,1,0,26657280.0,1,0,1,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,55.534231609294174,3
630,60,26958240.0,0,0,26961120.0,1,0,0,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.4698603823574,3
631,60,27194400.0,1,0,27194400.0,1,0,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.549413502439634,3
632,60,27460800.0,0,0,27463680.0,1,0,1,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,5,0,55.534231609294174,3
633,61,24318720.0,0,0,24325920.0,0,0,0,1,0,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,3,0,20.665370346390162,4
634,61,24553440.0,1,0,24560640.0,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,0,1,1,1,6,1,5,0,48.588515495246185,1
635,61,24554880.0,2,0,24562080.0,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,0,1,1,1,6,1,5,0,48.588515495246185,1
636,61,24861600.0,0,0,24870240.0,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.549413502439634,3
637,61,25089120.0,1,0,25096320.0,0,0,0,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,3,0,55.4698603823574,3
638,61,25365600.0,0,0,25372800.0,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.549413502439634,3
639,61,25583040.0,1,0,25590240.0,0,0,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.549413502439634,3
640,61,25901280.0,0,0,25904160.0,1,0,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,2,3,0,55.549413502439634,3
641,61,26146080.0,1,0,26151840.0,1,0,1,0,1,0.0,0,1,1,1,1,0,1,1,0,1,1,1,6,1,5,0,43.019797089491405,1
642,61,26467200.0,0,0,26471520.0,1,0,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,2,2,0,55.549413502439634,3
643,61,26658720.0,1,0,26657280.0,1,0,1,1,0,0.0,0,1,1,1,1,0,1,1,0,1,1,1,6,1,5,0,13.784025459278917,4
644,61,26958240.0,0,0,26961120.0,1,0,0,1,1,0.0,0,1,1,1,1,0,1,1,0,1,1,1,6,1,3,0,48.50896237516396,1
645,61,27194400.0,1,0,27194400.0,1,0,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,3,0,55.549413502439634,3
646,61,27460800.0,0,0,27463680.0,1,0,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,2,5,0,55.549413502439634,3
647,62,24359040.0,0,0,24364800.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
648,62,24531840.0,1,0,24537600.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
649,62,24863040.0,0,0,24873120.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
650,62,25079040.0,1,0,25083360.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
651,62,25365600.0,0,0,25374240.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
652,62,25584480.0,1,0,25590240.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
653,62,25901280.0,0,0,25904160.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,1,100.0,0
654,62,26146080.0,1,0,26151840.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
655,62,26468640.0,0,0,26471520.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,0,0,1,100.0,0
656,62,26658720.0,1,0,26657280.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
657,62,26959680.0,0,0,26961120.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
658,62,27159840.0,1,0,27159840.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
659,62,27460800.0,0,0,27463680.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
660,63,24873120.0,0,0,24883200.0,0,1,1,1,1,0.0,1,1,1,1,0,1,1,1,1,1,1,1,6,1,1,0,91.64692239136788,0
661,63,25054560.0,1,0,25060320.0,0,1,1,1,1,0.0,1,1,1,1,0,1,1,1,1,1,1,1,6,1,1,0,91.64692239136788,0
662,63,25359840.0,0,0,25367040.0,0,0,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,0,99.28089896619903,0
663,63,25565760.0,1,0,25571520.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
664,63,25872480.0,0,0,25878240.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
665,63,26092800.0,1,0,26098560.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
666,63,26411040.0,0,0,26415360.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
667,63,26631360.0,1,0,26627040.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
668,63,26922240.0,0,0,26926560.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
669,63,27112320.0,1,0,27115200.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
670,63,27444960.0,0,0,27449280.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
671,64,27462240.0,0,0,27466560.0,1,0,0,1,1,0.0,0,1,0,1,0,0,1,1,1,1,1,1,6,1,1,0,47.12248357460139,1
672,65,24320160.0,0,0,24325920.0,0,0,1,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,8,1,1,0,97.29961965245488,0
673,65,24554880.0,1,0,24562080.0,0,0,1,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,8,1,1,0,55.534231609294174,3
674,65,24860160.0,0,0,24870240.0,0,0,1,1,1,0.0,0,1,0,1,0,1,1,1,1,1,1,1,6,1,1,0,89.78184980468593,2
675,65,25090560.0,1,0,25096320.0,0,0,1,1,1,0.0,0,1,0,1,0,1,1,1,1,1,1,1,6,1,1,0,89.78184980468593,2
676,65,25380000.0,0,0,25384320.0,0,0,1,1,1,0.0,0,1,0,1,0,1,1,1,1,1,1,1,6,1,1,0,89.78184980468593,2
677,65,25587360.0,1,0,25594560.0,0,0,1,1,1,0.0,0,1,0,1,0,1,1,1,1,1,1,1,6,1,1,0,89.78184980468593,2
678,65,25934400.0,0,0,25941600.0,1,0,1,1,1,0.0,0,1,0,1,0,0,1,1,1,1,1,1,6,1,1,0,47.181154000662026,1
679,67,24320160.0,0,0,24327360.0,0,0,0,1,1,0.0,0,1,1,1,1,0,1,1,0,1,1,1,6,1,5,0,48.50896237516396,1
680,67,24554880.0,1,0,24562080.0,0,0,0,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,3,0,97.25613111953967,0
681,67,24860160.0,0,0,24870240.0,0,0,0,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.4698603823574,3
682,67,25090560.0,1,0,25096320.0,0,0,0,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.4698603823574,3
683,67,25380000.0,0,0,25384320.0,0,0,0,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.4698603823574,3
684,67,25587360.0,1,0,25594560.0,0,0,0,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.4698603823574,3
685,67,25934400.0,0,0,25941600.0,1,0,0,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,5,0,55.4698603823574,3
686,68,26134560.0,1,0,26138880.0,1,1,0,1,1,0.0,0,1,1,1,1,0,1,1,0,1,1,1,6,1,1,0,49.22806340896495,1
687,68,26451360.0,0,0,26454240.0,1,1,0,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,0,0,0,56.18896141615838,3
688,68,26642880.0,1,0,26660160.0,1,1,0,1,1,0.0,0,1,1,1,1,0,1,1,0,1,1,1,6,1,1,0,49.22806340896495,1
689,68,26953920.0,0,0,26956800.0,1,1,0,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,1,0,56.18896141615838,3
690,68,27187200.0,1,0,27187200.0,1,1,0,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,1,0,56.18896141615838,3
691,68,27462240.0,0,0,27466560.0,1,1,0,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,1,0,56.18896141615838,3
692,66,26134560.0,1,0,26138880.0,1,0,1,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,5,0,55.534231609294174,3
693,66,26451360.0,0,0,26454240.0,1,0,1,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,10,0,4,0,55.534231609294174,3
694,66,26642880.0,1,0,26660160.0,1,0,0,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,10,1,5,0,55.454678489211965,3
695,66,26953920.0,0,0,26956800.0,1,0,1,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,5,0,55.534231609294174,3
696,66,27187200.0,1,0,27187200.0,1,0,1,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,5,1,5,0,55.534231609294174,3
697,66,27462240.0,0,0,27466560.0,1,0,1,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,5,0,55.534231609294174,3
698,69,24320160.0,0,0,24325920.0,0,0,0,1,1,0.0,0,1,0,1,0,0,1,1,1,1,1,1,6,1,3,0,47.101600880579795,1
699,69,24554880.0,1,0,24562080.0,0,0,0,1,1,0.0,0,1,0,1,0,0,1,1,1,1,1,1,6,1,3,0,47.101600880579795,1
700,69,24860160.0,0,0,24870240.0,0,0,0,1,1,0.0,0,1,0,1,0,0,1,1,1,1,1,1,6,1,3,0,47.101600880579795,1
701,69,25090560.0,1,0,25096320.0,0,0,0,1,1,0.0,0,1,0,1,0,0,1,1,1,1,1,1,6,1,3,0,47.101600880579795,1
702,69,25378560.0,0,0,25384320.0,0,0,0,1,1,0.0,0,1,0,1,0,0,1,1,1,1,1,1,6,1,3,0,47.101600880579795,1
703,69,25587360.0,1,0,25594560.0,0,0,0,1,1,0.0,0,1,0,1,0,0,1,1,1,1,1,1,6,1,1,0,47.12248357460139,1
704,69,25932960.0,0,0,25941600.0,1,0,0,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,3,0,55.454678489211965,3
705,69,26133120.0,1,0,26138880.0,1,0,0,1,1,0.0,1,1,0,1,0,0,1,1,1,1,1,1,6,1,1,0,47.18825583923628,1
706,69,26451360.0,0,0,26452800.0,1,0,0,1,1,0.0,0,1,0,1,1,0,1,1,1,1,1,1,6,1,3,0,55.454678489211965,3
707,69,26644320.0,1,0,26641440.0,1,0,0,1,1,0.0,1,1,0,1,0,0,1,1,1,1,1,1,6,1,1,0,47.18825583923628,1
708,69,26953920.0,0,0,26956800.0,1,0,0,1,1,0.0,0,1,0,1,0,0,1,1,1,1,1,1,6,1,1,0,47.101600880579795,1
709,69,27187200.0,1,0,27187200.0,1,0,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,1,0,97.33568423962191,0
710,69,27462240.0,0,0,27466560.0,1,0,0,1,1,0.0,1,1,0,1,0,0,1,1,1,1,1,1,6,1,1,0,47.18825583923628,1
711,70,24320160.0,0,0,24325920.0,0,1,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,1,0,98.0547852734229,0
712,70,24554880.0,1,0,24560640.0,0,1,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,1,0,98.0547852734229,0
713,70,24554880.0,2,0,24562080.0,0,1,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,1,0,98.0547852734229,0
714,70,24860160.0,0,0,24870240.0,0,1,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,1,0,98.0547852734229,0
715,70,25090560.0,1,0,25096320.0,0,1,0,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,1,0,97.97523215334066,0
716,70,25380000.0,0,0,25384320.0,0,1,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,1,0,98.0547852734229,0
717,70,25587360.0,1,0,25594560.0,0,1,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,1,0,56.28939723026218,3
718,70,25932960.0,0,0,25941600.0,1,1,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,1,0,98.0547852734229,0
719,70,26133120.0,1,0,26138880.0,1,1,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,2,1,0,98.0547852734229,0
720,70,26451360.0,0,0,26452800.0,1,1,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,1,0,56.28939723026218,3
721,70,26644320.0,1,0,26641440.0,1,1,1,0,1,0.0,0,1,1,1,1,0,1,1,0,1,1,1,6,1,1,0,85.52516886047465,2
722,70,26953920.0,0,0,26956800.0,1,1,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,1,0,98.0547852734229,0
723,70,27187200.0,1,0,27187200.0,1,1,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,1,0,98.0547852734229,0
724,70,27462240.0,0,0,27466560.0,1,1,1,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,1,0,98.0547852734229,0
725,71,24318720.0,0,0,24325920.0,0,1,1,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,56.33998760175163,3
726,71,24553440.0,1,0,24560640.0,0,1,1,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.10537564491233,0
727,71,24860160.0,0,0,24870240.0,0,0,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,97.30672149102912,0
728,71,25090560.0,1,0,25096320.0,0,1,1,1,1,0.0,1,1,1,1,0,1,1,1,1,1,1,1,6,1,1,0,90.60278769028885,0
729,71,25378560.0,0,0,25382880.0,0,1,1,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,56.33998760175163,3
730,71,25585920.0,1,0,25594560.0,0,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.02582252483009,0
731,71,25932960.0,0,0,25941600.0,1,1,1,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.10537564491233,0
732,71,26133120.0,1,0,26138880.0,1,1,1,1,1,0.0,1,1,1,1,0,1,1,1,1,1,1,1,6,1,1,0,91.64692239136788,0
733,71,26451360.0,0,0,26452800.0,1,1,1,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.10537564491233,0
734,71,26644320.0,1,0,26641440.0,1,1,1,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.10537564491233,0
735,71,26953920.0,0,0,26956800.0,1,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.02582252483009,0
